CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Greece,GRC,,,NAT_TOTAL,20200930,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,18475,391,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201001,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,18886,393,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201002,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,19346,398,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201003,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,19613,405,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201004,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,19842,409,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201005,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,20142,417,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201006,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,20541,420,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201007,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,20947,424,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201008,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,21381,430,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201009,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,21772,431,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201010,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,22078,436,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201011,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,22358,449,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201012,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,22652,456,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201013,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,23060,462,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201014,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,23495,469,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201015,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,23947,482,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201016,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,24450,490,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201017,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,24932,500,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201018,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,25370,509,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201019,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,25802,520,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201020,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,26469,528,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201021,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,27334,534,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201022,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,28216,549,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201023,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,29057,559,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201024,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,29992,564,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201025,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,30782,574,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201026,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,31496,581,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201027,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,32752,593,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201028,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,34299,603,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201029,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,35510,615,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201030,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,37196,620,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201031,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,39251,626,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201101,1.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,40929,635,59.72,59.72,65.00,65.00,66.67,66.67,63.46,63.46,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201102,2.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,42080,642,63.43,63.43,68.57,68.57,68.89,68.89,66.03,66.03,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201103,2.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,44246,655,63.43,63.43,68.57,68.57,68.89,68.89,66.03,66.03,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201104,2.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,46892,673,63.43,63.43,68.57,68.57,68.89,68.89,66.03,66.03,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201105,2.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,49807,702,63.43,63.43,68.57,68.57,68.89,68.89,66.03,66.03,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201106,2.00,1,2.00,0,2.00,0,4.00,0,1.00,0,1.00,0,2.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,52254,715,63.43,63.43,68.57,68.57,68.89,68.89,66.03,66.03,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201107,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,54809,749,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201108,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,56698,784,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201109,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,58187,825,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201110,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,60570,866,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201111,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,63321,909,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201112,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,66637,959,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201113,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,69675,997,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201114,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,72510,1035,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201115,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,74205,1106,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201116,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,76403,1165,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201117,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,78825,1228,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201118,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,82034,1288,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201119,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,6660192.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,85261,1347,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201120,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,673648.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,87812,1419,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201121,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,90121,1527,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201122,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,91619,1630,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201123,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,93006,1714,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201124,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,95137,1815,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201125,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,97288,1902,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201126,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,99306,2001,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201127,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,101287,2102,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201128,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,103034,2223,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201129,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,104227,2321,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201130,2.00,1,2.00,0,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,105271,2406,78.70,78.70,80.95,80.95,78.89,78.89,77.56,77.56,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201201,2.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,107470,2517,80.56,80.56,84.52,84.52,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201202,2.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,109655,2606,80.56,80.56,84.52,84.52,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201203,2.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,28958400000.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,111537,2706,80.56,80.56,84.52,84.52,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201204,2.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,113185,2804,80.56,80.56,84.52,84.52,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201205,2.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,114568,2902,80.56,80.56,84.52,84.52,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201206,2.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,115471,3003,80.56,80.56,84.52,84.52,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201207,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,116721,3092,84.26,84.26,88.10,88.10,82.22,82.22,81.41,81.41,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201208,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,118045,3194,84.26,84.26,88.10,88.10,82.22,82.22,81.41,81.41,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201209,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,1,0.00,,,119720,3289,84.26,84.26,88.10,88.10,82.22,82.22,81.41,81.41,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201210,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,121253,3370,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201211,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,122648,3472,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201212,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,123842,3540,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201213,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,124534,3625,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201214,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,125173,3687,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201215,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,126372,3785,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201216,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,154000000.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,127557,3870,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201217,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,128710,3948,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20201218,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,4.00,1,0.00,,,129584,4044,84.26,84.26,88.10,88.10,80.00,80.00,78.85,78.85,87.50,87.50
